시도코드,시도명칭,시군구코드,시군구명칭,읍면동코드,읍면동명칭
34,충청남도,080,당진시,350,면천면
34,충청남도,080,당진시,360,순성면
34,충청남도,080,당진시,370,우강면
34,충청남도,080,당진시,380,신평면
34,충청남도,080,당진시,390,송산면
34,충청남도,080,당진시,510,당진1동
34,충청남도,080,당진시,520,당진2동
34,충청남도,080,당진시,530,당진3동
34,충청남도,510,금산군,110,금산읍
34,충청남도,510,금산군,310,금성면
34,충청남도,510,금산군,320,제원면
34,충청남도,510,금산군,330,부리면
34,충청남도,510,금산군,340,군북면
34,충청남도,510,금산군,350,남일면
34,충청남도,510,금산군,360,남이면
34,충청남도,510,금산군,370,진산면
34,충청남도,510,금산군,380,복수면
34,충청남도,510,금산군,390,추부면
34,충청남도,530,부여군,110,부여읍
34,충청남도,530,부여군,310,규암면
34,충청남도,530,부여군,320,은산면
34,충청남도,530,부여군,330,외산면
34,충청남도,530,부여군,340,내산면
34,충청남도,530,부여군,350,구룡면
34,충청남도,530,부여군,360,홍산면
34,충청남도,530,부여군,370,옥산면
34,충청남도,530,부여군,380,남면
34,충청남도,530,부여군,390,충화면
34,충청남도,530,부여군,400,양화면
34,충청남도,530,부여군,410,임천면
34,충청남도,530,부여군,420,장암면
34,충청남도,530,부여군,430,세도면
34,충청남도,530,부여군,440,석성면
34,충청남도,530,부여군,450,초촌면
34,충청남도,540,서천군,110,장항읍
34,충청남도,540,서천군,120,서천읍
34,충청남도,540,서천군,310,마서면
34,충청남도,540,서천군,320,화양면
34,충청남도,540,서천군,330,기산면
34,충청남도,540,서천군,340,한산면
34,충청남도,540,서천군,350,마산면
34,충청남도,540,서천군,360,시초면
34,충청남도,540,서천군,370,문산면
34,충청남도,540,서천군,380,판교면
34,충청남도,540,서천군,390,종천면
34,충청남도,540,서천군,400,비인면
34,충청남도,540,서천군,410,서면
34,충청남도,550,청양군,110,청양읍
34,충청남도,550,청양군,310,운곡면
34,충청남도,550,청양군,320,대치면
34,충청남도,550,청양군,330,정산면
34,충청남도,550,청양군,340,목면
34,충청남도,550,청양군,350,청남면
34,충청남도,550,청양군,360,장평면
34,충청남도,550,청양군,370,남양면
34,충청남도,550,청양군,380,화성면
34,충청남도,550,청양군,390,비봉면
34,충청남도,560,홍성군,110,홍성읍
34,충청남도,560,홍성군,120,광천읍
34,충청남도,560,홍성군,130,홍북읍
34,충청남도,560,홍성군,320,금마면
34,충청남도,560,홍성군,330,홍동면
34,충청남도,560,홍성군,340,장곡면
34,충청남도,560,홍성군,350,은하면
34,충청남도,560,홍성군,360,결성면
34,충청남도,560,홍성군,370,서부면
34,충청남도,560,홍성군,380,갈산면
34,충청남도,560,홍성군,390,구항면
34,충청남도,570,예산군,110,예산읍
34,충청남도,570,예산군,120,삽교읍
34,충청남도,570,예산군,310,대술면
34,충청남도,570,예산군,320,신양면
34,충청남도,570,예산군,330,광시면
34,충청남도,570,예산군,340,대흥면
34,충청남도,570,예산군,350,응봉면
34,충청남도,570,예산군,360,덕산면
34,충청남도,570,예산군,370,봉산면
34,충청남도,570,예산군,380,고덕면
34,충청남도,570,예산군,390,신암면
34,충청남도,570,예산군,400,오가면
34,충청남도,580,태안군,110,태안읍
34,충청남도,580,태안군,120,안면읍
34,충청남도,580,태안군,310,고남면
34,충청남도,580,태안군,320,남면
34,충청남도,580,태안군,330,근흥면
34,충청남도,580,태안군,340,소원면
34,충청남도,580,태안군,350,원북면
34,충청남도,580,태안군,360,이원면
35,전라북도,011,전주시 완산구,600,동서학동
35,전라북도,011,전주시 완산구,610,서서학동
35,전라북도,011,전주시 완산구,620,중화산1동
35,전라북도,011,전주시 완산구,630,중화산2동
35,전라북도,011,전주시 완산구,640,평화1동
35,전라북도,011,전주시 완산구,650,평화2동
35,전라북도,011,전주시 완산구,660,서신동
35,전라북도,011,전주시 완산구,670,삼천1동
35,전라북도,011,전주시 완산구,680,삼천2동
35,전라북도,011,전주시 완산구,690,삼천3동
35,전라북도,011,전주시 완산구,700,효자1동
35,전라북도,011,전주시 완산구,710,효자2동
35,전라북도,011,전주시 완산구,720,효자3동
35,전라북도,011,전주시 완산구,740,중앙동
35,전라북도,011,전주시 완산구,750,풍남동
35,전라북도,011,전주시 완산구,760,노송동
35,전라북도,011,전주시 완산구,770,완산동
35,전라북도,011,전주시 완산구,780,효자4동
35,전라북도,011,전주시 완산구,790,효자5동
35,전라북도,012,전주시 덕진구,540,인후1동
35,전라북도,012,전주시 덕진구,550,인후2동
35,전라북도,012,전주시 덕진구,560,인후3동
35,전라북도,012,전주시 덕진구,570,덕진동
35,전라북도,012,전주시 덕진구,580,금암1동
35,전라북도,012,전주시 덕진구,590,금암2동
35,전라북도,012,전주시 덕진구,600,팔복동
35,전라북도,012,전주시 덕진구,610,우아1동
35,전라북도,012,전주시 덕진구,620,우아2동
35,전라북도,012,전주시 덕진구,630,호성동
35,전라북도,012,전주시 덕진구,650,송천1동
35,전라북도,012,전주시 덕진구,660,송천2동
35,전라북도,012,전주시 덕진구,670,조촌동
35,전라북도,012,전주시 덕진구,690,진북동
35,전라북도,012,전주시 덕진구,700,혁신동
35,전라북도,012,전주시 덕진구,710,여의동
35,전라북도,020,군산시,110,옥구읍
35,전라북도,020,군산시,310,옥산면
35,전라북도,020,군산시,320,회현면
35,전라북도,020,군산시,330,임피면
35,전라북도,020,군산시,340,서수면
35,전라북도,020,군산시,350,대야면
35,전라북도,020,군산시,360,개정면
35,전라북도,020,군산시,370,성산면
35,전라북도,020,군산시,380,나포면
35,전라북도,020,군산시,390,옥도면
35,전라북도,020,군산시,400,옥서면
35,전라북도,020,군산시,510,해신동
35,전라북도,020,군산시,530,월명동
35,전라북도,020,군산시,550,신풍동
35,전라북도,020,군산시,560,삼학동
35,전라북도,020,군산시,600,중앙동
35,전라북도,020,군산시,640,흥남동
35,전라북도,020,군산시,650,조촌동
35,전라북도,020,군산시,660,경암동
35,전라북도,020,군산시,670,구암동
35,전라북도,020,군산시,680,개정동
35,전라북도,020,군산시,690,수송동
35,전라북도,020,군산시,700,나운1동
35,전라북도,020,군산시,710,나운2동
35,전라북도,020,군산시,720,소룡동
35,전라북도,020,군산시,730,미성동
35,전라북도,020,군산시,740,나운3동
35,전라북도,030,익산시,110,함열읍
35,전라북도,030,익산시,310,오산면
35,전라북도,030,익산시,320,황등면
35,전라북도,030,익산시,330,함라면
35,전라북도,030,익산시,340,웅포면
35,전라북도,030,익산시,350,성당면
35,전라북도,030,익산시,360,용안면
35,전라북도,030,익산시,370,낭산면
35,전라북도,030,익산시,380,망성면
35,전라북도,030,익산시,390,여산면
35,전라북도,030,익산시,400,금마면
35,전라북도,030,익산시,410,왕궁면
35,전라북도,030,익산시,420,춘포면
35,전라북도,030,익산시,430,삼기면
35,전라북도,030,익산시,440,용동면
35,전라북도,030,익산시,510,중앙동
35,전라북도,030,익산시,530,평화동
35,전라북도,030,익산시,550,인화동
35,전라북도,030,익산시,570,동산동
35,전라북도,030,익산시,580,마동
35,전라북도,030,익산시,590,남중동
35,전라북도,030,익산시,610,모현동
35,전라북도,030,익산시,620,송학동
35,전라북도,030,익산시,650,신동
35,전라북도,030,익산시,660,영등1동
35,전라북도,030,익산시,690,팔봉동
35,전라북도,030,익산시,700,삼성동
35,전라북도,030,익산시,710,영등2동
35,전라북도,030,익산시,720,어양동
35,전라북도,040,정읍시,110,신태인읍
35,전라북도,040,정읍시,310,북면
35,전라북도,040,정읍시,320,입암면
35,전라북도,040,정읍시,330,소성면
35,전라북도,040,정읍시,340,고부면
35,전라북도,040,정읍시,350,영원면
35,전라북도,040,정읍시,360,덕천면
35,전라북도,040,정읍시,370,이평면
35,전라북도,040,정읍시,380,정우면
35,전라북도,040,정읍시,390,태인면
35,전라북도,040,정읍시,400,감곡면
35,전라북도,040,정읍시,410,옹동면
35,전라북도,040,정읍시,420,칠보면
35,전라북도,040,정읍시,430,산내면
35,전라북도,040,정읍시,440,산외면
35,전라북도,040,정읍시,510,수성동
35,전라북도,040,정읍시,520,장명동
35,전라북도,040,정읍시,530,내장상동
35,전라북도,040,정읍시,540,시기동
35,전라북도,040,정읍시,570,연지동
35,전라북도,040,정읍시,580,농소동
35,전라북도,040,정읍시,590,상교동
35,전라북도,040,정읍시,600,초산동
35,전라북도,050,남원시,110,운봉읍
35,전라북도,050,남원시,310,주천면
35,전라북도,050,남원시,320,수지면
35,전라북도,050,남원시,330,송동면
35,전라북도,050,남원시,340,주생면
35,전라북도,050,남원시,350,금지면
35,전라북도,050,남원시,360,대강면
35,전라북도,050,남원시,370,대산면
35,전라북도,050,남원시,380,사매면
35,전라북도,050,남원시,390,덕과면
35,전라북도,050,남원시,400,보절면
35,전라북도,050,남원시,410,산동면
35,전라북도,050,남원시,420,이백면
35,전라북도,050,남원시,430,인월면
35,전라북도,050,남원시,440,아영면
35,전라북도,050,남원시,450,산내면
35,전라북도,050,남원시,510,동충동
35,전라북도,050,남원시,520,죽항동
35,전라북도,050,남원시,540,노암동
35,전라북도,050,남원시,550,금동
35,전라북도,050,남원시,560,왕정동
35,전라북도,050,남원시,570,향교동
35,전라북도,050,남원시,590,도통동
35,전라북도,060,김제시,110,만경읍
35,전라북도,060,김제시,310,죽산면
35,전라북도,060,김제시,320,백산면
35,전라북도,060,김제시,330,용지면
35,전라북도,060,김제시,340,백구면
35,전라북도,060,김제시,350,부량면
35,전라북도,060,김제시,360,공덕면
35,전라북도,060,김제시,370,청하면
35,전라북도,060,김제시,380,성덕면
35,전라북도,060,김제시,390,진봉면
35,전라북도,060,김제시,400,금구면
35,전라북도,060,김제시,410,봉남면
35,전라북도,060,김제시,420,황산면
35,전라북도,060,김제시,430,금산면
35,전라북도,060,김제시,440,광활면
35,전라북도,060,김제시,510,요촌동
35,전라북도,060,김제시,520,신풍동
35,전라북도,060,김제시,540,검산동
35,전라북도,060,김제시,580,교월동
35,전라북도,510,완주군,110,삼례읍
35,전라북도,510,완주군,120,봉동읍
35,전라북도,510,완주군,130,용진읍
35,전라북도,510,완주군,320,상관면
35,전라북도,510,완주군,330,이서면
35,전라북도,510,완주군,340,소양면
35,전라북도,510,완주군,350,구이면
35,전라북도,510,완주군,360,고산면
35,전라북도,510,완주군,370,비봉면
35,전라북도,510,완주군,380,운주면
35,전라북도,510,완주군,390,화산면
35,전라북도,510,완주군,400,동상면
35,전라북도,510,완주군,410,경천면
35,전라북도,520,진안군,110,진안읍
35,전라북도,520,진안군,310,용담면
35,전라북도,520,진안군,320,안천면
35,전라북도,520,진안군,330,동향면
35,전라북도,520,진안군,340,상전면
35,전라북도,520,진안군,350,백운면
35,전라북도,520,진안군,360,성수면
35,전라북도,520,진안군,370,마령면
35,전라북도,520,진안군,380,부귀면
35,전라북도,520,진안군,390,정천면
35,전라북도,520,진안군,400,주천면
35,전라북도,530,무주군,110,무주읍
35,전라북도,530,무주군,310,무풍면
35,전라북도,530,무주군,320,설천면
35,전라북도,530,무주군,330,적상면
35,전라북도,530,무주군,340,안성면
35,전라북도,530,무주군,350,부남면
35,전라북도,540,장수군,110,장수읍
35,전라북도,540,장수군,310,산서면
35,전라북도,540,장수군,320,번암면
35,전라북도,540,장수군,330,장계면
35,전라북도,540,장수군,340,천천면
35,전라북도,540,장수군,350,계남면
35,전라북도,540,장수군,360,계북면
35,전라북도,550,임실군,110,임실읍
35,전라북도,550,임실군,310,청웅면
35,전라북도,550,임실군,320,운암면
35,전라북도,550,임실군,330,신평면
35,전라북도,550,임실군,340,성수면
35,전라북도,550,임실군,350,오수면
35,전라북도,550,임실군,360,신덕면
35,전라북도,550,임실군,370,삼계면
35,전라북도,550,임실군,380,관촌면
35,전라북도,550,임실군,390,강진면
35,전라북도,550,임실군,400,덕치면
35,전라북도,550,임실군,410,지사면
35,전라북도,560,순창군,110,순창읍
35,전라북도,560,순창군,310,인계면
35,전라북도,560,순창군,320,동계면
35,전라북도,560,순창군,330,적성면
35,전라북도,560,순창군,340,유등면
35,전라북도,560,순창군,350,풍산면
35,전라북도,560,순창군,360,금과면
35,전라북도,560,순창군,370,팔덕면
35,전라북도,560,순창군,380,복흥면
35,전라북도,560,순창군,390,쌍치면
35,전라북도,560,순창군,400,구림면
35,전라북도,570,고창군,110,고창읍
35,전라북도,570,고창군,310,고수면
35,전라북도,570,고창군,320,아산면
35,전라북도,570,고창군,330,무장면
35,전라북도,570,고창군,340,공음면
35,전라북도,570,고창군,350,상하면
35,전라북도,570,고창군,360,해리면
35,전라북도,570,고창군,370,성송면
35,전라북도,570,고창군,380,대산면
35,전라북도,570,고창군,390,심원면
35,전라북도,570,고창군,400,흥덕면
35,전라북도,570,고창군,410,성내면
35,전라북도,570,고창군,420,신림면
35,전라북도,570,고창군,430,부안면
35,전라북도,580,부안군,110,부안읍
35,전라북도,580,부안군,310,주산면
35,전라북도,580,부안군,320,동진면
35,전라북도,580,부안군,330,행안면
35,전라북도,580,부안군,340,계화면
35,전라북도,580,부안군,350,보안면
35,전라북도,580,부안군,360,변산면
35,전라북도,580,부안군,370,진서면
35,전라북도,580,부안군,380,백산면
35,전라북도,580,부안군,390,상서면
35,전라북도,580,부안군,400,하서면
35,전라북도,580,부안군,410,줄포면
35,전라북도,580,부안군,420,위도면
36,전라남도,010,목포시,510,용당1동
36,전라남도,010,목포시,520,용당2동
36,전라남도,010,목포시,530,연동
36,전라남도,010,목포시,550,산정동
36,전라남도,010,목포시,560,연산동
36,전라남도,010,목포시,570,원산동
36,전라남도,010,목포시,580,대성동
36,전라남도,010,목포시,600,목원동
36,전라남도,010,목포시,620,동명동
36,전라남도,010,목포시,630,삼학동
36,전라남도,010,목포시,640,만호동
36,전라남도,010,목포시,650,유달동
36,전라남도,010,목포시,670,죽교동
36,전라남도,010,목포시,680,북항동
36,전라남도,010,목포시,690,용해동
36,전라남도,010,목포시,700,이로동
36,전라남도,010,목포시,710,상동
36,전라남도,010,목포시,720,하당동
36,전라남도,010,목포시,730,신흥동
36,전라남도,010,목포시,740,삼향동
36,전라남도,010,목포시,750,옥암동
36,전라남도,010,목포시,760,부흥동
36,전라남도,010,목포시,770,부주동
36,전라남도,020,여수시,110,돌산읍
36,전라남도,020,여수시,310,소라면
36,전라남도,020,여수시,320,율촌면
36,전라남도,020,여수시,330,화양면
36,전라남도,020,여수시,340,남면
36,전라남도,020,여수시,350,화정면
36,전라남도,020,여수시,360,삼산면
36,전라남도,020,여수시,510,동문동
36,전라남도,020,여수시,520,한려동
36,전라남도,020,여수시,530,중앙동
36,전라남도,020,여수시,540,충무동
36,전라남도,020,여수시,550,광림동
36,전라남도,020,여수시,560,서강동
36,전라남도,020,여수시,570,대교동
36,전라남도,020,여수시,580,국동
36,전라남도,020,여수시,590,월호동
36,전라남도,020,여수시,600,여서동
36,전라남도,020,여수시,610,문수동
36,전라남도,020,여수시,620,미평동
36,전라남도,020,여수시,630,둔덕동
36,전라남도,020,여수시,640,만덕동
36,전라남도,020,여수시,650,쌍봉동
36,전라남도,020,여수시,660,시전동
36,전라남도,020,여수시,670,여천동
36,전라남도,020,여수시,680,주삼동
36,전라남도,020,여수시,690,삼일동
36,전라남도,020,여수시,700,묘도동
36,전라남도,030,순천시,110,승주읍
36,전라남도,030,순천시,310,주암면
36,전라남도,030,순천시,320,송광면
36,전라남도,030,순천시,330,외서면
36,전라남도,030,순천시,340,낙안면
36,전라남도,030,순천시,350,별량면
36,전라남도,030,순천시,360,상사면
36,전라남도,030,순천시,370,해룡면
36,전라남도,030,순천시,380,서면
36,전라남도,030,순천시,390,황전면
36,전라남도,030,순천시,400,월등면
36,전라남도,030,순천시,510,향동
36,전라남도,030,순천시,540,매곡동
36,전라남도,030,순천시,550,삼산동
36,전라남도,030,순천시,560,조곡동
36,전라남도,030,순천시,570,덕연동
36,전라남도,030,순천시,580,풍덕동
36,전라남도,030,순천시,590,남제동
36,전라남도,030,순천시,600,저전동
36,전라남도,030,순천시,610,장천동
36,전라남도,030,순천시,620,중앙동
36,전라남도,030,순천시,630,도사동
36,전라남도,030,순천시,660,왕조1동
36,전라남도,030,순천시,670,왕조2동
36,전라남도,040,나주시,110,남평읍
36,전라남도,040,나주시,310,세지면
36,전라남도,040,나주시,320,왕곡면
36,전라남도,040,나주시,330,반남면
36,전라남도,040,나주시,340,공산면
36,전라남도,040,나주시,350,동강면
36,전라남도,040,나주시,360,다시면
36,전라남도,040,나주시,370,문평면
36,전라남도,040,나주시,380,노안면
36,전라남도,040,나주시,390,금천면
36,전라남도,040,나주시,400,산포면
36,전라남도,040,나주시,410,다도면
36,전라남도,040,나주시,420,봉황면
36,전라남도,040,나주시,510,송월동
36,전라남도,040,나주시,520,영강동
36,전라남도,040,나주시,540,금남동
36,전라남도,040,나주시,550,성북동
36,전라남도,040,나주시,580,영산동
36,전라남도,040,나주시,600,이창동
36,전라남도,040,나주시,610,빛가람동
36,전라남도,060,광양시,110,광양읍
36,전라남도,060,광양시,310,봉강면
36,전라남도,060,광양시,320,옥룡면
36,전라남도,060,광양시,330,옥곡면
36,전라남도,060,광양시,340,진상면
36,전라남도,060,광양시,350,진월면
36,전라남도,060,광양시,360,다압면
36,전라남도,060,광양시,510,골약동
36,전라남도,060,광양시,530,중마동
36,전라남도,060,광양시,540,광영동
36,전라남도,060,광양시,550,태인동
36,전라남도,060,광양시,560,금호동
36,전라남도,510,담양군,110,담양읍
36,전라남도,510,담양군,310,봉산면
36,전라남도,510,담양군,320,고서면
36,전라남도,510,담양군,340,창평면
36,전라남도,510,담양군,350,대덕면
36,전라남도,510,담양군,360,무정면
36,전라남도,510,담양군,370,금성면
36,전라남도,510,담양군,380,용면
36,전라남도,510,담양군,390,월산면
36,전라남도,510,담양군,400,수북면
36,전라남도,510,담양군,410,대전면
36,전라남도,510,담양군,420,가사문학면
36,전라남도,520,곡성군,110,곡성읍
36,전라남도,520,곡성군,310,오곡면
36,전라남도,520,곡성군,320,삼기면
36,전라남도,520,곡성군,330,석곡면
36,전라남도,520,곡성군,340,목사동면
36,전라남도,520,곡성군,350,죽곡면
36,전라남도,520,곡성군,360,고달면
36,전라남도,520,곡성군,370,옥과면
36,전라남도,520,곡성군,380,입면
36,전라남도,520,곡성군,390,겸면
36,전라남도,520,곡성군,400,오산면
36,전라남도,530,구례군,110,구례읍
36,전라남도,530,구례군,310,문척면
36,전라남도,530,구례군,320,간전면
36,전라남도,530,구례군,330,토지면
36,전라남도,530,구례군,340,마산면
36,전라남도,530,구례군,350,광의면
36,전라남도,530,구례군,360,용방면
36,전라남도,530,구례군,370,산동면
36,전라남도,550,고흥군,110,고흥읍
36,전라남도,550,고흥군,120,도양읍
36,전라남도,550,고흥군,310,풍양면
36,전라남도,550,고흥군,320,도덕면
36,전라남도,550,고흥군,330,금산면
36,전라남도,550,고흥군,340,도화면
36,전라남도,550,고흥군,350,포두면
36,전라남도,550,고흥군,360,봉래면
36,전라남도,550,고흥군,370,동일면
36,전라남도,550,고흥군,380,점암면
36,전라남도,550,고흥군,390,영남면
36,전라남도,550,고흥군,400,과역면
36,전라남도,550,고흥군,410,남양면
36,전라남도,550,고흥군,420,동강면
36,전라남도,550,고흥군,430,대서면
36,전라남도,550,고흥군,440,두원면
36,전라남도,560,보성군,110,보성읍
36,전라남도,560,보성군,120,벌교읍
36,전라남도,560,보성군,310,노동면
36,전라남도,560,보성군,320,미력면
36,전라남도,560,보성군,330,겸백면
36,전라남도,560,보성군,340,율어면
36,전라남도,560,보성군,350,복내면
36,전라남도,560,보성군,360,문덕면
36,전라남도,560,보성군,370,조성면
36,전라남도,560,보성군,380,득량면
36,전라남도,560,보성군,390,회천면
36,전라남도,560,보성군,400,웅치면
36,전라남도,570,화순군,111,화순읍
36,전라남도,570,화순군,310,한천면
36,전라남도,570,화순군,320,춘양면
36,전라남도,570,화순군,330,청풍면
36,전라남도,570,화순군,340,이양면
36,전라남도,570,화순군,350,능주면
36,전라남도,570,화순군,360,도곡면
36,전라남도,570,화순군,370,도암면
36,전라남도,570,화순군,380,이서면
36,전라남도,570,화순군,400,동복면
36,전라남도,570,화순군,420,동면
36,전라남도,570,화순군,430,백아면
36,전라남도,570,화순군,440,사평면
36,전라남도,580,장흥군,110,장흥읍
36,전라남도,580,장흥군,120,관산읍
36,전라남도,580,장흥군,130,대덕읍
36,전라남도,580,장흥군,310,용산면
36,전라남도,580,장흥군,320,안양면
36,전라남도,580,장흥군,330,장동면
36,전라남도,580,장흥군,340,장평면
36,전라남도,580,장흥군,350,유치면
36,전라남도,580,장흥군,360,부산면
36,전라남도,580,장흥군,370,회진면
36,전라남도,590,강진군,110,강진읍
36,전라남도,590,강진군,310,군동면
36,전라남도,590,강진군,320,칠량면
36,전라남도,590,강진군,330,대구면
36,전라남도,590,강진군,340,마량면
36,전라남도,590,강진군,350,도암면
36,전라남도,590,강진군,360,신전면
36,전라남도,590,강진군,370,성전면
36,전라남도,590,강진군,380,작천면
36,전라남도,590,강진군,390,병영면
36,전라남도,590,강진군,400,옴천면
36,전라남도,600,해남군,110,해남읍
36,전라남도,600,해남군,310,삼산면
36,전라남도,600,해남군,320,화산면
36,전라남도,600,해남군,330,현산면
36,전라남도,600,해남군,340,송지면
36,전라남도,600,해남군,350,북평면
36,전라남도,600,해남군,360,북일면
36,전라남도,600,해남군,370,옥천면
36,전라남도,600,해남군,380,계곡면
36,전라남도,600,해남군,390,마산면
36,전라남도,600,해남군,400,황산면
36,전라남도,600,해남군,410,산이면
36,전라남도,600,해남군,420,문내면
36,전라남도,600,해남군,430,화원면
36,전라남도,610,영암군,110,영암읍
36,전라남도,610,영암군,120,삼호읍
36,전라남도,610,영암군,310,덕진면
36,전라남도,610,영암군,320,금정면
36,전라남도,610,영암군,330,신북면
36,전라남도,610,영암군,340,시종면
36,전라남도,610,영암군,350,도포면
36,전라남도,610,영암군,360,군서면
36,전라남도,610,영암군,370,서호면
36,전라남도,610,영암군,380,학산면
36,전라남도,610,영암군,390,미암면
36,전라남도,620,무안군,110,무안읍
36,전라남도,620,무안군,120,일로읍
36,전라남도,620,무안군,130,삼향읍
36,전라남도,620,무안군,320,몽탄면
36,전라남도,620,무안군,330,청계면
36,전라남도,620,무안군,340,현경면
36,전라남도,620,무안군,350,망운면
36,전라남도,620,무안군,360,해제면
36,전라남도,620,무안군,370,운남면
36,전라남도,630,함평군,110,함평읍
36,전라남도,630,함평군,310,손불면
36,전라남도,630,함평군,320,신광면
36,전라남도,630,함평군,330,학교면
36,전라남도,630,함평군,340,엄다면
36,전라남도,630,함평군,350,대동면
36,전라남도,630,함평군,360,나산면
36,전라남도,630,함평군,370,해보면
36,전라남도,630,함평군,380,월야면
36,전라남도,640,영광군,110,영광읍
36,전라남도,640,영광군,120,백수읍
36,전라남도,640,영광군,130,홍농읍
36,전라남도,640,영광군,310,대마면
36,전라남도,640,영광군,320,묘량면
36,전라남도,640,영광군,330,불갑면
36,전라남도,640,영광군,340,군서면
36,전라남도,640,영광군,350,군남면
36,전라남도,640,영광군,360,염산면
36,전라남도,640,영광군,370,법성면
36,전라남도,640,영광군,380,낙월면
36,전라남도,650,장성군,110,장성읍
36,전라남도,650,장성군,310,진원면
36,전라남도,650,장성군,320,남면
36,전라남도,650,장성군,330,동화면
36,전라남도,650,장성군,340,삼서면
36,전라남도,650,장성군,350,삼계면
36,전라남도,650,장성군,360,황룡면
36,전라남도,650,장성군,370,서삼면
36,전라남도,650,장성군,380,북일면
36,전라남도,650,장성군,390,북이면
36,전라남도,650,장성군,400,북하면
36,전라남도,660,완도군,110,완도읍
36,전라남도,660,완도군,120,금일읍
36,전라남도,660,완도군,130,노화읍
36,전라남도,660,완도군,310,군외면
36,전라남도,660,완도군,320,신지면
36,전라남도,660,완도군,330,고금면
36,전라남도,660,완도군,340,약산면
36,전라남도,660,완도군,350,청산면
36,전라남도,660,완도군,360,소안면
36,전라남도,660,완도군,370,금당면
36,전라남도,660,완도군,380,보길면
36,전라남도,660,완도군,390,생일면
36,전라남도,670,진도군,110,진도읍
36,전라남도,670,진도군,310,군내면
36,전라남도,670,진도군,320,고군면
36,전라남도,670,진도군,330,의신면
36,전라남도,670,진도군,340,임회면
36,전라남도,670,진도군,350,지산면
36,전라남도,670,진도군,360,조도면
36,전라남도,680,신안군,110,지도읍
36,전라남도,680,신안군,120,압해읍
36,전라남도,680,신안군,310,증도면
36,전라남도,680,신안군,320,임자면
36,전라남도,680,신안군,330,자은면
36,전라남도,680,신안군,340,비금면
36,전라남도,680,신안군,350,도초면
36,전라남도,680,신안군,360,흑산면
36,전라남도,680,신안군,370,하의면
36,전라남도,680,신안군,380,신의면
36,전라남도,680,신안군,390,장산면
36,전라남도,680,신안군,400,안좌면
36,전라남도,680,신안군,410,팔금면
36,전라남도,680,신안군,420,암태면
37,경상북도,011,포항시 남구,110,구룡포읍
37,경상북도,011,포항시 남구,120,연일읍
37,경상북도,011,포항시 남구,130,오천읍
37,경상북도,011,포항시 남구,310,대송면
37,경상북도,011,포항시 남구,320,동해면
37,경상북도,011,포항시 남구,330,장기면
37,경상북도,011,포항시 남구,350,호미곶면
37,경상북도,011,포항시 남구,550,송도동
37,경상북도,011,포항시 남구,560,청림동
37,경상북도,011,포항시 남구,570,제철동
37,경상북도,011,포항시 남구,580,효곡동
37,경상북도,011,포항시 남구,590,대이동
37,경상북도,011,포항시 남구,600,상대동
37,경상북도,011,포항시 남구,610,해도동
37,경상북도,012,포항시 북구,110,흥해읍
37,경상북도,012,포항시 북구,310,신광면
37,경상북도,012,포항시 북구,320,청하면
37,경상북도,012,포항시 북구,330,송라면
37,경상북도,012,포항시 북구,340,기계면
37,경상북도,012,포항시 북구,350,죽장면
37,경상북도,012,포항시 북구,360,기북면
37,경상북도,012,포항시 북구,580,양학동
37,경상북도,012,포항시 북구,610,용흥동
37,경상북도,012,포항시 북구,630,우창동
37,경상북도,012,포항시 북구,640,두호동
37,경상북도,012,포항시 북구,650,장량동
37,경상북도,012,포항시 북구,660,환여동
37,경상북도,012,포항시 북구,670,중앙동
37,경상북도,012,포항시 북구,680,죽도동
37,경상북도,020,경주시,110,감포읍
37,경상북도,020,경주시,120,안강읍
37,경상북도,020,경주시,130,건천읍
37,경상북도,020,경주시,140,외동읍
37,경상북도,020,경주시,320,양남면
37,경상북도,020,경주시,330,내남면
37,경상북도,020,경주시,340,산내면
37,경상북도,020,경주시,350,서면
37,경상북도,020,경주시,360,현곡면
37,경상북도,020,경주시,370,강동면
37,경상북도,020,경주시,380,천북면
37,경상북도,020,경주시,390,문무대왕면
37,경상북도,020,경주시,510,중부동
37,경상북도,020,경주시,550,성건동
37,경상북도,020,경주시,580,월성동
37,경상북도,020,경주시,590,선도동
37,경상북도,020,경주시,620,용강동
37,경상북도,020,경주시,630,황성동
37,경상북도,020,경주시,640,동천동
37,경상북도,020,경주시,660,불국동
37,경상북도,020,경주시,670,보덕동
37,경상북도,020,경주시,680,황오동
37,경상북도,020,경주시,690,황남동
37,경상북도,030,김천시,110,아포읍
37,경상북도,030,김천시,310,농소면
37,경상북도,030,김천시,320,남면
37,경상북도,030,김천시,330,개령면
37,경상북도,030,김천시,340,감문면
37,경상북도,030,김천시,350,어모면
37,경상북도,030,김천시,360,봉산면
37,경상북도,030,김천시,370,대항면
37,경상북도,030,김천시,380,감천면
37,경상북도,030,김천시,390,조마면
37,경상북도,030,김천시,400,구성면
37,경상북도,030,김천시,410,지례면
37,경상북도,030,김천시,420,부항면
37,경상북도,030,김천시,430,대덕면
37,경상북도,030,김천시,440,증산면
37,경상북도,030,김천시,550,양금동
37,경상북도,030,김천시,560,대신동
37,경상북도,030,김천시,580,대곡동
37,경상북도,030,김천시,590,지좌동
37,경상북도,030,김천시,600,자산동
37,경상북도,030,김천시,610,평화남산동
37,경상북도,030,김천시,620,율곡동
37,경상북도,040,안동시,110,풍산읍
