지역코드,계약년도,계약월,거래유형,법정동,단지명,전용면적,거래금액
11680,2023,1,중개거래,일원동,목련타운,99.79,"175,000"
11680,2023,1,중개거래,개포동,삼익대청아파트,39.53,"97,000"
11680,2023,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"123,500"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"85,500"
11680,2023,1,중개거래,도곡동,타워팰리스1,137.24,"330,000"
11680,2023,1,직거래,개포동,개포자이르네,50.8665,"90,000"
11680,2023,1,중개거래,개포동,래미안블레스티지,59.967,"171,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"86,000"
11680,2023,1,중개거래,대치동,한보미도맨션2,126.33,"317,500"
11680,2023,1,중개거래,수서동,강남 더샵 포레스트,165.4312,"380,000"
11680,2023,1,중개거래,개포동,래미안블레스티지,59.967,"174,000"
11680,2023,1,중개거래,대치동,한보미도맨션2,115.05,"285,000"
11680,2023,1,중개거래,일원동,푸른마을아파트101동~111동,84.93,"147,000"
11680,2023,1,중개거래,수서동,까치마을,49.5,"115,000"
11680,2023,1,중개거래,수서동,삼성,84.97,"165,000"
11680,2023,1,중개거래,수서동,강남데시앙포레,114.45,"165,000"
11680,2023,1,중개거래,신사동,신사동씨티빌,60.938,"55,000"
11680,2023,1,중개거래,대치동,래미안대치팰리스,84.99,"298,000"
11680,2023,1,중개거래,도곡동,삼성,84.91,"175,000"
11680,2023,1,중개거래,수서동,삼성,84.97,"150,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,59.9772,"160,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,84.9984,"256,000"
11680,2023,1,중개거래,대치동,테헤란로대우아이빌(891-6),29.02,"34,500"
11680,2023,1,중개거래,수서동,삼익,84.48,"147,000"
11680,2023,1,중개거래,개포동,개포주공6단지,83.21,"230,000"
11680,2023,1,중개거래,대치동,대치현대,85,"205,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"85,000"
11680,2023,1,중개거래,개포동,래미안블레스티지,59.967,"177,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"81,700"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,49.86,"110,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"85,800"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,39.53,"89,800"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"84,500"
11680,2023,1,중개거래,일원동,래미안 개포 루체하임,59.99,"162,000"
11680,2023,1,중개거래,대치동,한보미도맨션2,126.33,"310,000"
11680,2023,1,중개거래,청담동,청담자이,82.365,"280,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,84.9984,"240,000"
11680,2023,1,중개거래,대치동,개포우성1,84.81,"260,000"
11680,2023,1,중개거래,수서동,신동아,33.18,"85,500"
11680,2023,1,중개거래,삼성동,LG선릉에클라트(A),36.16,"33,000"
11680,2023,1,중개거래,역삼동,개나리래미안,84.93,"210,000"
11680,2023,1,중개거래,삼성동,삼성동브라운스톤레전드,204.1,"428,000"
11680,2023,1,중개거래,대치동,은마,76.79,"185,000"
11680,2023,1,중개거래,개포동,래미안블레스티지,59.897,"167,400"
11680,2023,1,중개거래,역삼동,래미안그레이튼(진달래2차),59.91,"150,000"
11680,2023,1,중개거래,도곡동,럭키(963),84.97,"185,000"
11680,2023,1,중개거래,역삼동,역삼래미안,59.4,"167,000"
11680,2023,1,중개거래,역삼동,개나리래미안,144.55,"280,000"
11680,2023,1,중개거래,대치동,대치아이파크,149.78,"370,000"
11680,2023,1,중개거래,개포동,개포래미안포레스트,59.92,"167,000"
11680,2023,1,중개거래,청담동,목화,133.97,"300,000"
11680,2023,1,중개거래,수서동,신동아,33.18,"85,000"
11680,2023,1,중개거래,대치동,개포우성1,84.81,"245,000"
11680,2023,1,중개거래,신사동,대성아파트,68.24,"70,000"
11680,2023,1,중개거래,일원동,래미안 개포 루체하임,121.71,"286,000"
11680,2023,1,중개거래,역삼동,요진와이시티미니,12.1,"18,900"
11680,2023,1,중개거래,개포동,개포주공7단지,83.7,"245,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,84.9984,"240,000"
11680,2023,1,중개거래,개포동,삼익대청아파트,60,"133,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,114.9931,"315,000"
11680,2023,1,중개거래,청담동,청담4차이-편한세상,136.41,"265,000"
11680,2023,1,중개거래,일원동,샘터마을,134.438,"193,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,119.8906,"265,000"
11680,2023,1,중개거래,개포동,개포주공5단지,74.25,"210,000"
11680,2023,1,중개거래,수서동,신동아,33.18,"80,000"
11680,2023,1,직거래,역삼동,현대휴먼터치빌,25.92,"24,000"
11680,2023,1,중개거래,도곡동,우성4,152.74,"320,000"
11680,2023,1,중개거래,대치동,은마,84.43,"215,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,59.9772,"160,000"
11680,2023,1,중개거래,삼성동,LG선릉에클라트(A),41.64,"37,500"
11680,2023,1,중개거래,일원동,수서,39.98,"88,000"
11680,2023,1,중개거래,대치동,은마,76.79,"179,500"
11680,2023,1,중개거래,청담동,삼성청담아파트,114.83,"212,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"83,000"
11680,2023,1,중개거래,일원동,가람,75.16,"167,500"
11680,2023,1,중개거래,일원동,상록수,74.54,"169,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,39.53,"97,000"
11680,2023,1,중개거래,대치동,은마,76.79,"186,000"
11680,2023,1,중개거래,개포동,디에이치아너힐즈,59.7479,"186,500"
11680,2023,1,중개거래,일원동,푸른마을아파트101동~111동,84.93,"148,000"
11680,2023,1,중개거래,개포동,경남1,166.48,"290,000"
11680,2023,1,중개거래,수서동,까치마을,49.5,"106,000"
11680,2023,1,중개거래,압구정동,한양1차(영동한양),121.32,"390,000"
11680,2023,1,중개거래,역삼동,요진와이시티미니,12.94,"14,000"
11680,2023,1,중개거래,일원동,디에이치자이개포,63.83,"182,000"
11680,2023,1,중개거래,개포동,개포래미안포레스트,59.92,"166,000"
11680,2023,1,중개거래,개포동,개포주공7단지,83.7,"200,000"
11680,2023,1,중개거래,도곡동,도곡렉슬,84.9984,"235,000"
11680,2023,1,중개거래,압구정동,한양1차(영동한양),63.87,"218,500"
11680,2023,1,중개거래,개포동,개포래미안포레스트,59.92,"158,000"
11680,2023,1,중개거래,개포동,성원대치2단지아파트,33.18,"81,700"
11680,2023,1,중개거래,대치동,한보미도맨션2,126.33,"300,000"
11680,2023,1,직거래,도곡동,대림아크로빌,172.464,"250,000"
11680,2023,1,중개거래,역삼동,진넥스빌2,23.85,"23,000"
11680,2023,1,중개거래,개포동,래미안블레스티지,49.909,"129,000"
11680,2023,1,중개거래,개포동,삼익대청아파트,39.53,"94,000"
11680,2023,1,중개거래,일원동,래미안 개포 루체하임,71.65,"190,000"
11680,2023,2,중개거래,일원동,디에이치자이개포,84.73,"253,000"
11680,2023,2,중개거래,대치동,쌍용대치2,120.76,"287,000"
11680,2023,2,중개거래,역삼동,래미안펜타빌,158.58,"320,000"
11680,2023,2,중개거래,역삼동,동부센트레빌,84.97,"178,000"
11680,2023,2,중개거래,대치동,대치아이파크,59.96,"200,000"
11680,2023,2,중개거래,개포동,개포주공6단지,60.13,"200,000"
11680,2023,2,중개거래,논현동,한양수자인어반게이트,16.2,"21,700"
11680,2023,2,중개거래,삼성동,삼성동힐스테이트 1단지,84.236,"237,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"100,000"
11680,2023,2,중개거래,수서동,신동아,33.18,"84,500"
11680,2023,2,중개거래,일원동,우성7,84.06,"205,000"
11680,2023,2,중개거래,역삼동,대우디오빌,30.03,"32,500"
11680,2023,2,중개거래,삼성동,롯데캐슬프레미어,121.931,"292,000"
11680,2023,2,중개거래,세곡동,강남엘에이치1단지,84.83,"138,500"
11680,2023,2,중개거래,압구정동,미성2차,74.4,"262,500"
11680,2023,2,중개거래,역삼동,역삼래미안,59.4,"169,700"
11680,2023,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"125,000"
11680,2023,2,중개거래,개포동,개포래미안포레스트,49.92,"145,000"
11680,2023,2,중개거래,일원동,목련타운,99.79,"187,500"
11680,2023,2,중개거래,개포동,개포래미안포레스트,84.86,"223,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"103,000"
11680,2023,2,중개거래,개포동,삼익대청아파트,60,"140,000"
11680,2023,2,중개거래,수서동,신동아,33.18,"89,990"
11680,2023,2,중개거래,도곡동,삼성래미안,59.96,"160,000"
11680,2023,2,중개거래,대치동,은마,76.79,"193,000"
11680,2023,2,중개거래,역삼동,대우디오빌,59.145,"60,000"
11680,2023,2,중개거래,대치동,은마,84.43,"226,800"
11680,2023,2,중개거래,일원동,목련타운,134.71,"210,000"
11680,2023,2,중개거래,일원동,한솔마을,84.73,"165,000"
11680,2023,2,중개거래,개포동,개포래미안포레스트,59.92,"169,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,84.9984,"250,000"
11680,2023,2,중개거래,역삼동,역삼래미안,59.4,"159,500"
11680,2023,2,중개거래,압구정동,미성2차,74.4,"245,000"
11680,2023,2,중개거래,역삼동,상지리츠빌(1호라인),153.65,"190,000"
11680,2023,2,중개거래,역삼동,역삼래미안,59.4,"161,000"
11680,2023,2,중개거래,일원동,래미안 개포 루체하임,71.68,"190,000"
11680,2023,2,중개거래,역삼동,역삼래미안,59.4,"155,500"
11680,2023,2,중개거래,대치동,대우아이빌명문가(891-23),35.72,"33,500"
11680,2023,2,중개거래,개포동,래미안블레스티지,59.967,"179,000"
11680,2023,2,중개거래,대치동,은마,76.79,"201,000"
11680,2023,2,중개거래,일원동,목련타운,99.79,"189,000"
11680,2023,2,중개거래,자곡동,래미안강남힐즈,91.96,"150,000"
11680,2023,2,중개거래,일원동,목련타운,134.71,"209,500"
11680,2023,2,중개거래,개포동,래미안블레스티지,84.943,"240,000"
11680,2023,2,중개거래,역삼동,e-편한세상,59.606,"175,000"
11680,2023,2,중개거래,압구정동,한양5,102.35,"280,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"103,000"
11680,2023,2,중개거래,도곡동,삼성래미안,84.76,"202,000"
11680,2023,2,중개거래,대치동,래미안대치팰리스,84.97,"282,000"
11680,2023,2,중개거래,청담동,현대한강빌라,136.26,"350,000"
11680,2023,2,중개거래,대치동,한보미도맨션2,115.05,"304,000"
11680,2023,2,중개거래,대치동,테헤란로대우아이빌(891-6),35.51,"38,000"
11680,2023,2,중개거래,개포동,현대2,131.83,"284,000"
11680,2023,2,중개거래,대치동,은마,76.79,"203,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,59.9772,"164,500"
11680,2023,2,중개거래,역삼동,래미안그레이튼,59.97,"164,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,49.909,"147,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"104,000"
11680,2023,2,중개거래,수서동,신동아,39.51,"94,500"
11680,2023,2,중개거래,역삼동,역삼푸르지오,84.9097,"208,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,99.991,"315,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,84.94,"252,000"
11680,2023,2,중개거래,도곡동,타워팰리스3,141.648,"355,000"
11680,2023,2,중개거래,일원동,수서,52.29,"97,500"
11680,2023,2,중개거래,삼성동,채널리저브,84.97,"140,000"
11680,2023,2,중개거래,역삼동,e-편한세상,59.606,"169,000"
11680,2023,2,중개거래,개포동,개포래미안포레스트,59.92,"169,000"
11680,2023,2,중개거래,수서동,신동아,33.18,"89,990"
11680,2023,2,중개거래,역삼동,대림역삼,59.66,"128,000"
11680,2023,2,중개거래,역삼동,e-편한세상,84.991,"215,000"
11680,2023,2,중개거래,수서동,강남데시앙포레,84.92,"164,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,84.9984,"245,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"103,000"
11680,2023,2,중개거래,대치동,개포우성2,84.69,"247,000"
11680,2023,2,중개거래,대치동,은마,76.79,"199,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"106,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"105,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,84.9984,"255,000"
11680,2023,2,중개거래,대치동,한보미도맨션1,84.48,"245,000"
11680,2023,2,중개거래,대치동,은마,84.43,"227,500"
11680,2023,2,중개거래,대치동,한보미도맨션1,84.48,"235,000"
11680,2023,2,중개거래,대치동,은마,76.79,"200,000"
11680,2023,2,중개거래,대치동,대치아이파크,59.96,"200,000"
11680,2023,2,중개거래,논현동,두영,82.6,"90,000"
11680,2023,2,중개거래,삼성동,LG선릉에클라트(B),36.35,"38,000"
11680,2023,2,중개거래,수서동,삼익,60,"135,000"
11680,2023,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"111,000"
11680,2023,2,중개거래,역삼동,e-편한세상,59.606,"172,000"
11680,2023,2,중개거래,수서동,신동아,39.51,"96,000"
11680,2023,2,중개거래,수서동,신동아,33.18,"89,990"
11680,2023,2,중개거래,논현동,동현아파트1~6,119.67,"209,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,84.95,"247,000"
11680,2023,2,중개거래,도곡동,삼성래미안,59.96,"170,000"
11680,2023,2,직거래,대치동,은마,76.79,"183,000"
11680,2023,2,중개거래,대치동,개포우성1,84.81,"255,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"106,000"
11680,2023,2,중개거래,개포동,삼익대청아파트,60,"140,000"
11680,2023,2,중개거래,일원동,상록수,74.54,"165,500"
11680,2023,2,중개거래,일원동,현대4,84.98,"154,000"
11680,2023,2,중개거래,역삼동,역삼푸르지오,59.8848,"170,500"
11680,2023,2,중개거래,대치동,은마,84.43,"224,500"
11680,2023,2,중개거래,압구정동,신현대9차,111.38,"335,000"
11680,2023,2,중개거래,수서동,까치마을,39.6,"91,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,33.18,"89,900"
11680,2023,2,중개거래,도곡동,도곡렉슬,114.9931,"285,000"
11680,2023,2,중개거래,도곡동,삼성래미안,84.89,"200,000"
11680,2023,2,중개거래,수서동,신동아,49.96,"115,500"
11680,2023,2,중개거래,개포동,삼익대청아파트,39.53,"94,000"
11680,2023,2,중개거래,수서동,강남데시앙포레,101.81,"173,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"95,000"
11680,2023,2,중개거래,역삼동,역삼디오슈페리움,84.92,"103,000"
11680,2023,2,중개거래,논현동,쌍용,59.91,"95,000"
11680,2023,2,중개거래,일원동,래미안 개포 루체하임,84.97,"216,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"100,250"
11680,2023,2,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",157.36,"580,000"
11680,2023,2,중개거래,역삼동,역삼래미안,59.4,"161,000"
11680,2023,2,중개거래,역삼동,e-편한세상,59.606,"170,000"
11680,2023,2,중개거래,역삼동,역삼푸르지오,59.8848,"170,000"
11680,2023,2,직거래,일원동,푸른마을아파트101동~111동,84.93,"125,000"
11680,2023,2,중개거래,일원동,샘터마을,101.97,"188,000"
11680,2023,2,중개거래,도곡동,현대비젼21,32.65,"48,500"
11680,2023,2,중개거래,대치동,은마,76.79,"189,500"
11680,2023,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"132,500"
11680,2023,2,중개거래,개포동,경남2차,91.91,"220,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,49.86,"117,000"
11680,2023,2,중개거래,대치동,한보미도맨션2,115.05,"279,000"
11680,2023,2,중개거래,대치동,은마,84.43,"213,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,39.53,"101,000"
11680,2023,2,중개거래,수서동,신동아,49.96,"110,000"
11680,2023,2,중개거래,도곡동,타워팰리스1,84.16,"230,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,84.94,"250,000"
11680,2023,2,중개거래,논현동,쌍용,84.87,"105,000"
11680,2023,2,중개거래,대치동,은마,76.79,"203,000"
11680,2023,2,중개거래,일원동,래미안 개포 루체하임,84.99,"213,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,84.9984,"237,000"
11680,2023,2,중개거래,대치동,은마,76.79,"195,000"
11680,2023,2,중개거래,세곡동,강남엘에이치1단지,84.84,"136,000"
11680,2023,2,중개거래,도곡동,대우디오빌,25.89,"25,900"
11680,2023,2,중개거래,도곡동,대우디오빌,25.89,"25,900"
11680,2023,2,중개거래,수서동,까치마을,34.44,"83,500"
11680,2023,2,중개거래,수서동,신동아,33.18,"89,900"
11680,2023,2,중개거래,대치동,은마,76.79,"188,000"
11680,2023,2,중개거래,일원동,래미안 개포 루체하임,59.99,"159,000"
11680,2023,2,중개거래,개포동,개포주공6단지,83.21,"250,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,33.18,"89,700"
11680,2023,2,중개거래,도곡동,삼익,104.01,"175,000"
11680,2023,2,중개거래,청담동,청담자이,89.115,"330,000"
11680,2023,2,중개거래,일원동,디에이치포레센트,121.95,"284,000"
11680,2023,2,중개거래,도곡동,SK허브프리모,67.57,"90,000"
11680,2023,2,중개거래,역삼동,강남역우정에쉐르,16.78,"21,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,84.943,"242,000"
11680,2023,2,중개거래,대치동,한보미도맨션1,128.01,"338,000"
11680,2023,2,중개거래,대치동,은마,84.43,"222,000"
11680,2023,2,중개거래,논현동,아크로힐스논현,113.087,"281,000"
11680,2023,2,중개거래,수서동,까치마을,34.44,"90,000"
11680,2023,2,중개거래,일원동,목련타운,99.79,"194,500"
11680,2023,2,중개거래,역삼동,개나리래미안,114.65,"325,000"
11680,2023,2,중개거래,도곡동,중명하니빌,22.78,"30,000"
11680,2023,2,중개거래,압구정동,"현대1차(12,13,21,22,31,32,33동)",131.48,"355,000"
11680,2023,2,중개거래,개포동,래미안블레스티지,59.967,"173,000"
11680,2023,2,중개거래,수서동,삼성,84.97,"162,000"
11680,2023,2,중개거래,도곡동,도곡1차아이파크,130.259,"245,000"
11680,2023,2,중개거래,수서동,신동아,39.51,"90,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,59.9772,"162,500"
11680,2023,2,중개거래,청담동,삼성청담공원아파트,107.22,"207,000"
11680,2023,2,중개거래,도곡동,도곡렉슬,59.9772,"160,000"
11680,2023,2,중개거래,압구정동,"현대7차(73~77,82,85동)",157.36,"499,000"
11680,2023,2,중개거래,대치동,은마,84.43,"222,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,33.18,"90,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,33.18,"85,000"
11680,2023,2,중개거래,역삼동,대우디오빌,39.13,"36,400"
11680,2023,2,중개거래,도곡동,삼성래미안,59.96,"168,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,49.86,"120,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,49.86,"122,000"
11680,2023,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"119,000"
11680,2023,2,중개거래,개포동,성원대치2단지아파트,33.18,"81,000"
11680,2023,2,중개거래,일원동,목련타운,99.79,"187,000"
11680,2023,2,직거래,논현동,지고하임(101동),80.4,"85,000"
11680,2023,2,중개거래,개포동,개포주공5단지,61.19,"199,000"
11680,2023,2,중개거래,개포동,디에이치아너힐즈,76.1709,"240,000"
11680,2023,2,중개거래,역삼동,역삼르비앙1,152.58,"138,000"
11680,2023,2,중개거래,일원동,목련타운,99.79,"181,000"
11680,2023,2,중개거래,개포동,디에이치아너힐즈,84.3558,"250,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,84.9231,"238,000"
11680,2023,3,중개거래,압구정동,신현대12차,182.95,"580,000"
11680,2023,3,중개거래,개포동,개포래미안포레스트,84.83,"232,000"
11680,2023,3,중개거래,대치동,대우아이빌멤버스(891-26),42.837,"43,500"
11680,2023,3,중개거래,역삼동,역삼래미안,59.4,"168,300"
11680,2023,3,중개거래,세곡동,강남데시앙파크,84.97,"117,500"
11680,2023,3,중개거래,대치동,한보미도맨션1,84.48,"250,000"
11680,2023,3,중개거래,압구정동,미성2차,74.4,"250,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,59.9772,"171,000"
11680,2023,3,중개거래,일원동,가람,84.95,"188,000"
11680,2023,3,중개거래,일원동,한솔마을,84.73,"176,000"
11680,2023,3,직거래,역삼동,에스케이허브젠,84.99,"96,000"
11680,2023,3,중개거래,논현동,동현아파트1~6,84.92,"198,000"
11680,2023,3,중개거래,일원동,목련타운,99.79,"195,000"
11680,2023,3,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",144.7,"459,000"
11680,2023,3,중개거래,역삼동,역삼푸르지오,59.8848,"178,500"
11680,2023,3,중개거래,개포동,개포래미안포레스트,59.92,"173,000"
11680,2023,3,중개거래,개포동,개포래미안포레스트,59.92,"169,000"
11680,2023,3,중개거래,개포동,개포래미안포레스트,59.92,"173,000"
11680,2023,3,중개거래,대치동,현대1,84.27,"168,000"
11680,2023,3,중개거래,삼성동,LG선릉에클라트(B),36.47,"30,000"
11680,2023,3,중개거래,일원동,상록수,74.54,"161,500"
11680,2023,3,중개거래,논현동,쌍용,59.91,"90,000"
11680,2023,3,중개거래,압구정동,신현대11차,183.41,"600,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,84.9984,"239,500"
11680,2023,3,중개거래,도곡동,타워팰리스2,69.69,"168,000"
11680,2023,3,중개거래,도곡동,삼성,54.81,"135,000"
11680,2023,3,중개거래,삼성동,현대힐스테이트2단지,84.236,"244,000"
11680,2023,3,중개거래,대치동,은마,84.43,"239,500"
11680,2023,3,중개거래,일원동,상록수,84.95,"180,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,39.53,"104,000"
11680,2023,3,중개거래,일원동,가람,84.95,"192,000"
11680,2023,3,중개거래,대치동,동부센트레빌,161.47,"470,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,49.86,"122,500"
11680,2023,3,중개거래,역삼동,역삼푸르지오,59.8848,"173,000"
11680,2023,3,중개거래,역삼동,성영forU,164.53,"168,000"
11680,2023,3,중개거래,압구정동,신현대9차,108.88,"343,000"
11680,2023,3,중개거래,대치동,대치아이파크,84.98,"241,000"
11680,2023,3,중개거래,수서동,까치마을,39.6,"89,900"
11680,2023,3,중개거래,도곡동,도곡렉슬,59.9772,"173,000"
11680,2023,3,중개거래,도곡동,대림아크로빌,130.545,"225,500"
11680,2023,3,중개거래,도곡동,삼성래미안,84.76,"202,000"
11680,2023,3,중개거래,압구정동,신현대12차,182.95,"608,000"
11680,2023,3,중개거래,개포동,삼익대청아파트,60,"142,000"
11680,2023,3,중개거래,세곡동,세곡푸르지오,84.84,"135,000"
11680,2023,3,중개거래,일원동,수서,52.29,"99,800"
11680,2023,3,중개거래,삼성동,진흥아파트,104.31,"249,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,84.9984,"262,000"
11680,2023,3,중개거래,자곡동,래미안강남힐즈,101.94,"176,000"
11680,2023,3,중개거래,일원동,래미안 개포 루체하임,101.97,"260,000"
11680,2023,3,중개거래,역삼동,e-편한세상,84.991,"230,000"
11680,2023,3,직거래,개포동,개포래미안포레스트,59.92,"130,000"
11680,2023,3,중개거래,압구정동,"현대7차(73~77,82,85동)",144.2,"465,000"
11680,2023,3,중개거래,수서동,삼성,84.97,"161,500"
11680,2023,3,중개거래,역삼동,역삼래미안,59.53,"169,000"
11680,2023,3,중개거래,압구정동,신현대11차,183.41,"595,000"
11680,2023,3,중개거래,일원동,상록수,74.54,"164,000"
11680,2023,3,중개거래,일원동,푸른마을아파트101동~111동,59.76,"125,000"
11680,2023,3,중개거래,개포동,현대아파트3,163.85,"350,000"
11680,2023,3,중개거래,역삼동,역삼푸르지오,59.8848,"172,500"
11680,2023,3,중개거래,개포동,개포래미안포레스트,59.92,"172,000"
11680,2023,3,중개거래,대치동,은마,76.79,"196,500"
11680,2023,3,중개거래,역삼동,역삼I'PARK,28.246,"71,800"
11680,2023,3,중개거래,도곡동,도곡렉슬,59.9772,"169,000"
11680,2023,3,중개거래,도곡동,럭키(963),84.97,"180,000"
11680,2023,3,중개거래,일원동,상록수,74.54,"168,000"
11680,2023,3,중개거래,도곡동,삼성래미안,122.81,"275,000"
11680,2023,3,중개거래,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,"260,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,49.86,"125,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,33.18,"95,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,59.9818,"190,000"
11680,2023,3,중개거래,수서동,강남 더샵 포레스트,124.5792,"262,000"
11680,2023,3,중개거래,압구정동,"현대14차(203,204,205,206동)",84.94,"349,000"
11680,2023,3,중개거래,대치동,한보미도맨션1,128.01,"330,000"
11680,2023,3,중개거래,신사동,압구정하이츠파크,213.05,"600,000"
11680,2023,3,중개거래,자곡동,강남자곡아이파크,59.96,"123,000"
11680,2023,3,중개거래,세곡동,세곡푸르지오,59.89,"113,000"
11680,2023,3,중개거래,역삼동,역삼래미안,59.53,"161,000"
11680,2023,3,중개거래,도곡동,포스코트,200.9,"378,000"
11680,2023,3,중개거래,도곡동,도곡렉슬,84.9984,"249,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,39.53,"103,000"
11680,2023,3,중개거래,삼성동,쌍용플래티넘,152.25,"250,000"
11680,2023,3,중개거래,대치동,대우아이빌멤버스(891-26),35.796,"35,500"
11680,2023,3,중개거래,삼성동,롯데캐슬프레미어,101.81,"276,000"
11680,2023,3,중개거래,청담동,상지리츠빌카일룸2차,244.32,"821,000"
11680,2023,3,중개거래,논현동,신동아(22),35.73,"90,000"
11680,2023,3,중개거래,청담동,삼성청담공원아파트,107.22,"195,000"
11680,2023,3,중개거래,청담동,청담대우로얄카운티6차,166.63,"292,000"
11680,2023,3,중개거래,일원동,푸른마을아파트101동~111동,59.76,"115,000"
11680,2023,3,중개거래,일원동,푸른마을아파트101동~111동,84.93,"170,000"
11680,2023,3,중개거래,도곡동,우성캐릭터199,132.94,"200,000"
11680,2023,3,중개거래,개포동,성원대치2단지아파트,39.53,"108,000"
11680,2023,3,중개거래,도곡동,대우디오빌,31.81,"28,600"
11680,2023,3,중개거래,일원동,푸른마을아파트101동~111동,59.76,"128,500"
11680,2023,3,중개거래,대치동,은마,76.79,"193,000"
11680,2023,3,중개거래,일원동,디에이치자이개포,84.94,"235,000"
11680,2023,3,중개거래,역삼동,역삼래미안,59.4,"170,500"
11680,2023,3,중개거래,역삼동,현대까르띠에710,171.944,"330,000"
11680,2023,3,중개거래,일원동,푸른마을아파트101동~111동,84.93,"157,000"
11680,2023,3,중개거래,역삼동,역삼푸르지오,84.9097,"224,000"
11680,2023,3,중개거래,대치동,은마,76.79,"204,000"
11680,2023,3,중개거래,대치동,은마,84.43,"238,000"
11680,2023,3,중개거래,대치동,개포우성2,127.78,"374,000"
11680,2023,3,중개거래,삼성동,신동아듀크빌,243.81,"355,000"
11680,2023,3,중개거래,삼성동,진흥아파트,207.82,"405,000"
11680,2023,3,중개거래,도곡동,우성캐릭터199,164.97,"246,000"
11680,2023,3,중개거래,대치동,개포우성2,127.78,"383,000"
11680,2023,3,중개거래,수서동,삼익,60,"130,000"
11680,2023,3,중개거래,대치동,은마,84.43,"240,000"
11680,2023,3,중개거래,일원동,한솔마을,84.73,"167,000"
11680,2023,3,직거래,도곡동,대우디오빌,31.81,"28,000"
11680,2023,3,중개거래,일원동,가람,75.16,"166,000"
